DT_REFERENCIA;PROJETO;TIPO;VALOR_TEC;VALOR_COM
01/09/2023;PRJ-91143;REALIZADO;1;
01/10/2023;PRJ-91143;REALIZADO;1;
01/11/2023;PRJ-91143;REALIZADO;1;
01/12/2023;PRJ-91143;REALIZADO;1;
01/01/2024;PRJ-91143;REALIZADO;1;
01/02/2024;PRJ-91143;REALIZADO;1;
01/03/2024;PRJ-91143;REALIZADO;1;
15/01/2020;PRJ-99119;REALIZADO;1;
26/05/2020;PRJ-91356;REALIZADO;1;
01/06/2020;PRJ-91356;REALIZADO;1;
01/07/2020;PRJ-91356;REALIZADO;1;
01/08/2020;PRJ-91356;REALIZADO;1;
01/12/2021;PRJ-99333;REALIZADO;1;
30/01/2022;PRJ-91846;REALIZADO;1;
30/06/2023;PRJ-92773;REALIZADO;1;
01/07/2023;PRJ-92773;REALIZADO;1;
29/11/2019;PRJ-91963;REALIZADO;1;
01/12/2019;PRJ-91963;REALIZADO;1;
01/01/2020;PRJ-91963;REALIZADO;1;
01/02/2020;PRJ-91963;REALIZADO;1;
01/03/2020;PRJ-91963;REALIZADO;1;
01/04/2020;PRJ-91963;REALIZADO;1;
01/05/2020;PRJ-91963;REALIZADO;1;
01/06/2020;PRJ-91963;REALIZADO;1;
01/07/2020;PRJ-91963;REALIZADO;1;
01/08/2020;PRJ-91963;REALIZADO;1;
01/09/2020;PRJ-91963;REALIZADO;1;
01/10/2020;PRJ-91963;REALIZADO;1;
01/11/2020;PRJ-91963;REALIZADO;1;
01/12/2020;PRJ-91963;REALIZADO;1;
01/01/2021;PRJ-91963;REALIZADO;1;
01/02/2021;PRJ-91963;REALIZADO;1;
01/03/2021;PRJ-91963;REALIZADO;1;
01/04/2021;PRJ-91963;REALIZADO;1;
01/05/2021;PRJ-91963;REALIZADO;1;
29/11/2019;PRJ-92137;REALIZADO;1;
01/12/2019;PRJ-92137;REALIZADO;1;
01/01/2020;PRJ-92137;REALIZADO;1;
01/02/2020;PRJ-92137;REALIZADO;1;
01/03/2020;PRJ-92137;REALIZADO;1;
01/04/2020;PRJ-92137;REALIZADO;1;
01/05/2020;PRJ-92137;REALIZADO;1;
01/06/2020;PRJ-92137;REALIZADO;1;
01/07/2020;PRJ-92137;REALIZADO;1;
01/08/2020;PRJ-92137;REALIZADO;1;
01/09/2020;PRJ-92137;REALIZADO;1;
01/10/2020;PRJ-92137;REALIZADO;1;
01/11/2020;PRJ-92137;REALIZADO;1;
01/12/2020;PRJ-92137;REALIZADO;1;
01/01/2021;PRJ-92137;REALIZADO;1;
01/02/2021;PRJ-92137;REALIZADO;1;
01/03/2021;PRJ-92137;REALIZADO;1;
01/04/2021;PRJ-92137;REALIZADO;1;
01/05/2021;PRJ-92137;REALIZADO;1;
30/10/2020;PRJ-99719;REALIZADO;8;
01/11/2020;PRJ-99719;REALIZADO;8;
15/12/2023;PRJ-99963;REALIZADO;8;
01/01/2024;PRJ-99963;REALIZADO;8;
01/02/2024;PRJ-99963;REALIZADO;8;
01/03/2024;PRJ-99963;REALIZADO;8;
09/10/2023;PRJ-91692;REALIZADO;8;
01/11/2023;PRJ-91692;REALIZADO;8;
01/12/2023;PRJ-91692;REALIZADO;8;
01/01/2024;PRJ-91692;REALIZADO;8;
01/02/2024;PRJ-91692;REALIZADO;8;
01/03/2024;PRJ-91692;REALIZADO;8;
30/06/2020;PRJ-99561;REALIZADO;8;
01/07/2020;PRJ-99561;REALIZADO;8;
01/08/2020;PRJ-99561;REALIZADO;8;
01/09/2020;PRJ-99561;REALIZADO;8;
01/10/2020;PRJ-99561;REALIZADO;8;
01/11/2020;PRJ-99561;REALIZADO;8;
01/12/2020;PRJ-99561;REALIZADO;8;
01/01/2021;PRJ-99561;REALIZADO;8;
01/02/2021;PRJ-99561;REALIZADO;8;
01/03/2021;PRJ-99561;REALIZADO;8;
01/04/2021;PRJ-99561;REALIZADO;8;
01/05/2021;PRJ-99561;REALIZADO;8;
01/06/2021;PRJ-99561;REALIZADO;8;
01/07/2021;PRJ-99561;REALIZADO;8;
01/08/2021;PRJ-99561;REALIZADO;8;
01/09/2021;PRJ-99561;REALIZADO;8;
01/10/2021;PRJ-99561;REALIZADO;8;
01/11/2021;PRJ-99561;REALIZADO;8;
01/12/2021;PRJ-99561;REALIZADO;8;
01/01/2022;PRJ-99561;REALIZADO;8;
01/02/2022;PRJ-99561;REALIZADO;8;
01/03/2022;PRJ-99561;REALIZADO;8;
01/04/2022;PRJ-99561;REALIZADO;8;
01/05/2022;PRJ-99561;REALIZADO;8;
01/06/2022;PRJ-99561;REALIZADO;8;
01/07/2022;PRJ-99561;REALIZADO;8;
01/08/2022;PRJ-99561;REALIZADO;8;
01/09/2022;PRJ-99561;REALIZADO;8;
01/10/2022;PRJ-99561;REALIZADO;8;
01/11/2022;PRJ-99561;REALIZADO;8;
01/12/2022;PRJ-99561;REALIZADO;8;
01/01/2023;PRJ-99561;REALIZADO;8;
01/02/2023;PRJ-99561;REALIZADO;8;
01/03/2023;PRJ-99561;REALIZADO;8;
01/04/2023;PRJ-99561;REALIZADO;8;
01/05/2023;PRJ-99561;REALIZADO;8;
01/06/2023;PRJ-99561;REALIZADO;8;
01/07/2023;PRJ-99561;REALIZADO;8;
01/08/2023;PRJ-99561;REALIZADO;8;
01/09/2023;PRJ-99561;REALIZADO;8;
01/10/2023;PRJ-99561;REALIZADO;8;
01/11/2023;PRJ-99561;REALIZADO;8;
01/12/2023;PRJ-99561;REALIZADO;8;
01/01/2024;PRJ-99561;REALIZADO;8;
01/02/2024;PRJ-99561;REALIZADO;8;
01/03/2024;PRJ-99561;REALIZADO;8;
01/10/2022;PRJ-92222;REALIZADO;8;
01/11/2022;PRJ-92222;REALIZADO;8;
01/12/2022;PRJ-92222;REALIZADO;8;
01/01/2023;PRJ-92222;REALIZADO;8;
01/02/2023;PRJ-92222;REALIZADO;8;
01/03/2023;PRJ-92222;REALIZADO;8;
01/04/2023;PRJ-92222;REALIZADO;8;
01/05/2023;PRJ-92222;REALIZADO;8;
01/06/2023;PRJ-92222;REALIZADO;8;
01/07/2023;PRJ-92222;REALIZADO;8;
01/08/2023;PRJ-92222;REALIZADO;8;
01/09/2023;PRJ-92222;REALIZADO;8;
01/10/2023;PRJ-92222;REALIZADO;8;
01/11/2023;PRJ-92222;REALIZADO;8;
01/12/2023;PRJ-92222;REALIZADO;8;
01/01/2024;PRJ-92222;REALIZADO;8;
01/02/2024;PRJ-92222;REALIZADO;8;
01/03/2024;PRJ-92222;REALIZADO;8;
13/03/2023;PRJ-99617;REALIZADO;8;
01/04/2023;PRJ-99617;REALIZADO;8;
01/05/2023;PRJ-99617;REALIZADO;8;
31/08/2023;PRJ-99824;REALIZADO;8;
01/09/2023;PRJ-99824;REALIZADO;8;
01/10/2023;PRJ-99824;REALIZADO;8;
01/11/2023;PRJ-99824;REALIZADO;8;
01/12/2023;PRJ-99824;REALIZADO;8;
01/01/2024;PRJ-99824;REALIZADO;8;
01/02/2024;PRJ-99824;REALIZADO;8;
01/03/2024;PRJ-99824;REALIZADO;8;
29/10/2021;PRJ-99649;REALIZADO;8;
01/11/2021;PRJ-99649;REALIZADO;8;
01/12/2021;PRJ-99649;REALIZADO;8;
01/01/2022;PRJ-99649;REALIZADO;8;
01/02/2022;PRJ-99649;REALIZADO;8;
01/03/2022;PRJ-99649;REALIZADO;8;
01/04/2022;PRJ-99649;REALIZADO;8;
01/05/2022;PRJ-99649;REALIZADO;8;
01/06/2022;PRJ-99649;REALIZADO;8;
01/07/2022;PRJ-99649;REALIZADO;8;
01/08/2022;PRJ-99649;REALIZADO;8;
01/09/2022;PRJ-99649;REALIZADO;8;
01/10/2022;PRJ-99649;REALIZADO;8;
01/11/2022;PRJ-99649;REALIZADO;8;
01/12/2022;PRJ-99649;REALIZADO;8;
01/01/2023;PRJ-99649;REALIZADO;8;
01/02/2023;PRJ-99649;REALIZADO;8;
01/03/2023;PRJ-99649;REALIZADO;8;
01/04/2023;PRJ-99649;REALIZADO;8;
01/05/2023;PRJ-99649;REALIZADO;8;
01/06/2023;PRJ-99649;REALIZADO;8;
01/07/2023;PRJ-99649;REALIZADO;8;
01/08/2023;PRJ-99649;REALIZADO;8;
01/09/2023;PRJ-99649;REALIZADO;8;
01/10/2023;PRJ-99649;REALIZADO;8;
01/11/2023;PRJ-99649;REALIZADO;8;
01/12/2023;PRJ-99649;REALIZADO;8;
01/01/2024;PRJ-99649;REALIZADO;8;
01/02/2024;PRJ-99649;REALIZADO;8;
01/03/2024;PRJ-99649;REALIZADO;8;
09/09/2022;PRJ-99955;REALIZADO;8;
01/10/2022;PRJ-99955;REALIZADO;8;
01/11/2022;PRJ-99955;REALIZADO;8;
01/12/2022;PRJ-99955;REALIZADO;8;
01/01/2023;PRJ-99955;REALIZADO;8;
01/02/2023;PRJ-99955;REALIZADO;8;
01/03/2023;PRJ-99955;REALIZADO;8;
01/04/2023;PRJ-99955;REALIZADO;8;
01/05/2023;PRJ-99955;REALIZADO;8;
01/06/2023;PRJ-99955;REALIZADO;8;
01/07/2023;PRJ-99955;REALIZADO;8;
01/08/2023;PRJ-99955;REALIZADO;8;
01/09/2023;PRJ-99955;REALIZADO;8;
01/10/2023;PRJ-99955;REALIZADO;8;
01/11/2023;PRJ-99955;REALIZADO;8;
01/12/2023;PRJ-99955;REALIZADO;8;
01/01/2024;PRJ-99955;REALIZADO;8;
01/02/2024;PRJ-99955;REALIZADO;8;
01/03/2024;PRJ-99955;REALIZADO;8;
30/12/2021;PRJ-99962;REALIZADO;8;
01/01/2022;PRJ-99962;REALIZADO;8;
01/02/2022;PRJ-99962;REALIZADO;8;
01/03/2022;PRJ-99962;REALIZADO;8;
01/04/2022;PRJ-99962;REALIZADO;8;
01/05/2022;PRJ-99962;REALIZADO;8;
01/06/2022;PRJ-99962;REALIZADO;8;
01/07/2022;PRJ-99962;REALIZADO;8;
01/08/2022;PRJ-99962;REALIZADO;8;
01/09/2022;PRJ-99962;REALIZADO;8;
01/10/2022;PRJ-99962;REALIZADO;8;
01/11/2022;PRJ-99962;REALIZADO;8;
01/12/2022;PRJ-99962;REALIZADO;8;
01/01/2023;PRJ-99962;REALIZADO;8;
01/02/2023;PRJ-99962;REALIZADO;8;
01/03/2023;PRJ-99962;REALIZADO;8;
01/04/2023;PRJ-99962;REALIZADO;8;
01/05/2023;PRJ-99962;REALIZADO;8;
01/06/2023;PRJ-99962;REALIZADO;8;
01/07/2023;PRJ-99962;REALIZADO;8;
01/08/2023;PRJ-99962;REALIZADO;8;
01/09/2023;PRJ-99962;REALIZADO;8;
01/10/2023;PRJ-99962;REALIZADO;8;
01/11/2023;PRJ-99962;REALIZADO;8;
01/12/2023;PRJ-99962;REALIZADO;8;
01/01/2024;PRJ-99962;REALIZADO;8;
01/02/2024;PRJ-99962;REALIZADO;8;
01/03/2024;PRJ-99962;REALIZADO;8;
29/12/2021;PRJ-99599;REALIZADO;8;
01/01/2022;PRJ-99599;REALIZADO;8;
01/02/2022;PRJ-99599;REALIZADO;8;
01/03/2022;PRJ-99599;REALIZADO;8;
01/04/2022;PRJ-99599;REALIZADO;8;
01/05/2022;PRJ-99599;REALIZADO;8;
01/06/2022;PRJ-99599;REALIZADO;8;
01/07/2022;PRJ-99599;REALIZADO;8;
01/08/2022;PRJ-99599;REALIZADO;8;
01/09/2022;PRJ-99599;REALIZADO;8;
01/10/2022;PRJ-99599;REALIZADO;8;
01/11/2022;PRJ-99599;REALIZADO;8;
01/12/2022;PRJ-99599;REALIZADO;8;
01/01/2023;PRJ-99599;REALIZADO;8;
01/02/2023;PRJ-99599;REALIZADO;8;
01/03/2023;PRJ-99599;REALIZADO;8;
01/04/2023;PRJ-99599;REALIZADO;8;
01/05/2023;PRJ-99599;REALIZADO;8;
01/06/2023;PRJ-99599;REALIZADO;8;
01/07/2023;PRJ-99599;REALIZADO;8;
01/08/2023;PRJ-99599;REALIZADO;8;
01/09/2023;PRJ-99599;REALIZADO;8;
01/10/2023;PRJ-99599;REALIZADO;8;
01/11/2023;PRJ-99599;REALIZADO;8;
01/12/2023;PRJ-99599;REALIZADO;8;
01/01/2024;PRJ-99599;REALIZADO;8;
01/02/2024;PRJ-99599;REALIZADO;8;
01/03/2024;PRJ-99599;REALIZADO;8;
08/12/2023;PRJ-91986;REALIZADO;8;
01/01/2024;PRJ-91986;REALIZADO;8;
01/02/2024;PRJ-91986;REALIZADO;8;
01/03/2024;PRJ-91986;REALIZADO;8;
07/07/2022;PRJ-91136;REALIZADO;8;
01/08/2022;PRJ-91136;REALIZADO;8;
01/09/2022;PRJ-91136;REALIZADO;8;
01/10/2022;PRJ-91136;REALIZADO;8;
01/11/2022;PRJ-91136;REALIZADO;8;
01/12/2022;PRJ-91136;REALIZADO;8;
01/01/2023;PRJ-91136;REALIZADO;8;
01/02/2023;PRJ-91136;REALIZADO;8;
01/03/2023;PRJ-91136;REALIZADO;8;
01/04/2023;PRJ-91136;REALIZADO;8;
01/05/2023;PRJ-91136;REALIZADO;8;
01/06/2023;PRJ-91136;REALIZADO;8;
01/07/2023;PRJ-91136;REALIZADO;8;
01/08/2023;PRJ-91136;REALIZADO;8;
01/09/2023;PRJ-91136;REALIZADO;8;
01/10/2023;PRJ-91136;REALIZADO;8;
01/11/2023;PRJ-91136;REALIZADO;8;
01/12/2023;PRJ-91136;REALIZADO;8;
01/01/2024;PRJ-91136;REALIZADO;8;
01/02/2024;PRJ-91136;REALIZADO;8;
01/03/2024;PRJ-91136;REALIZADO;8;
30/09/2022;PRJ-91322;REALIZADO;8;
01/10/2022;PRJ-91322;REALIZADO;8;
01/11/2022;PRJ-91322;REALIZADO;8;
01/12/2022;PRJ-91322;REALIZADO;8;
01/01/2023;PRJ-91322;REALIZADO;8;
01/02/2023;PRJ-91322;REALIZADO;8;
01/03/2023;PRJ-91322;REALIZADO;8;
01/04/2023;PRJ-91322;REALIZADO;8;
01/05/2023;PRJ-91322;REALIZADO;8;
01/06/2023;PRJ-91322;REALIZADO;8;
01/07/2023;PRJ-91322;REALIZADO;8;
01/08/2023;PRJ-91322;REALIZADO;8;
01/09/2023;PRJ-91322;REALIZADO;8;
01/10/2023;PRJ-91322;REALIZADO;8;
01/11/2023;PRJ-91322;REALIZADO;8;
01/12/2023;PRJ-91322;REALIZADO;8;
01/01/2024;PRJ-91322;REALIZADO;8;
01/02/2024;PRJ-91322;REALIZADO;8;
01/03/2024;PRJ-91322;REALIZADO;8;
22/02/2024;PRJ-92881;REALIZADO;3;
01/03/2024;PRJ-92881;REALIZADO;3;
01/04/2019;PRJ-99719;REALIZADO;3;
01/05/2019;PRJ-99719;REALIZADO;3;
01/06/2019;PRJ-99719;REALIZADO;3;
01/07/2019;PRJ-99719;REALIZADO;3;
01/08/2019;PRJ-99719;REALIZADO;3;
01/09/2019;PRJ-99719;REALIZADO;3;
01/10/2019;PRJ-99719;REALIZADO;3;
01/11/2019;PRJ-99719;REALIZADO;3;
01/12/2019;PRJ-99719;REALIZADO;3;
01/01/2020;PRJ-99719;REALIZADO;3;
22/12/2023;PRJ-92221;REALIZADO;3;
21/12/2021;PRJ-91748;REALIZADO;3;
01/01/2022;PRJ-91748;REALIZADO;3;
01/02/2022;PRJ-91748;REALIZADO;3;
01/03/2022;PRJ-91748;REALIZADO;3;
01/04/2022;PRJ-91748;REALIZADO;3;
01/05/2022;PRJ-91748;REALIZADO;3;
01/06/2022;PRJ-91748;REALIZADO;3;
01/07/2022;PRJ-91748;REALIZADO;3;
01/08/2022;PRJ-91748;REALIZADO;3;
25/12/2020;PRJ-99385;REALIZADO;3;
01/01/2021;PRJ-99385;REALIZADO;3;
01/02/2021;PRJ-99385;REALIZADO;3;
01/03/2021;PRJ-99385;REALIZADO;3;
01/04/2021;PRJ-99385;REALIZADO;3;
01/05/2021;PRJ-99385;REALIZADO;3;
01/06/2021;PRJ-99385;REALIZADO;3;
01/07/2021;PRJ-99385;REALIZADO;3;
01/08/2021;PRJ-99385;REALIZADO;3;
01/09/2021;PRJ-99385;REALIZADO;3;
01/10/2021;PRJ-99385;REALIZADO;3;
01/11/2021;PRJ-99385;REALIZADO;3;
07/12/2023;PRJ-99387;REALIZADO;3;
01/01/2024;PRJ-99387;REALIZADO;3;
01/02/2024;PRJ-99387;REALIZADO;3;
01/03/2024;PRJ-99387;REALIZADO;3;
20/12/2019;PRJ-99422;REALIZADO;3;
01/01/2020;PRJ-99422;REALIZADO;3;
01/02/2020;PRJ-99422;REALIZADO;3;
01/03/2020;PRJ-99422;REALIZADO;3;
01/04/2020;PRJ-99422;REALIZADO;3;
01/05/2020;PRJ-99422;REALIZADO;3;
01/06/2020;PRJ-99422;REALIZADO;3;
01/07/2020;PRJ-99422;REALIZADO;3;
01/08/2020;PRJ-99422;REALIZADO;3;
01/09/2020;PRJ-99422;REALIZADO;3;
01/10/2020;PRJ-99422;REALIZADO;3;
01/11/2020;PRJ-99422;REALIZADO;3;
01/12/2020;PRJ-99422;REALIZADO;3;
01/01/2021;PRJ-99422;REALIZADO;3;
01/02/2021;PRJ-99422;REALIZADO;3;
01/03/2021;PRJ-99422;REALIZADO;3;
01/04/2021;PRJ-99422;REALIZADO;3;
01/05/2021;PRJ-99422;REALIZADO;3;
01/06/2021;PRJ-99422;REALIZADO;3;
01/07/2021;PRJ-99422;REALIZADO;3;
01/08/2021;PRJ-99422;REALIZADO;3;
01/09/2021;PRJ-99422;REALIZADO;3;
01/10/2021;PRJ-99422;REALIZADO;3;
01/11/2021;PRJ-99422;REALIZADO;3;
01/12/2021;PRJ-99422;REALIZADO;3;
01/01/2022;PRJ-99422;REALIZADO;3;
01/02/2022;PRJ-99422;REALIZADO;3;
01/03/2022;PRJ-99422;REALIZADO;3;
01/04/2022;PRJ-99422;REALIZADO;3;
01/05/2022;PRJ-99422;REALIZADO;3;
01/06/2022;PRJ-99422;REALIZADO;3;
01/07/2022;PRJ-99422;REALIZADO;3;
01/08/2022;PRJ-99422;REALIZADO;3;
01/09/2022;PRJ-99422;REALIZADO;3;
01/10/2022;PRJ-99422;REALIZADO;3;
01/11/2022;PRJ-99422;REALIZADO;3;
29/11/2021;PRJ-99699;REALIZADO;3;
01/12/2021;PRJ-99699;REALIZADO;3;
01/01/2022;PRJ-99699;REALIZADO;3;
01/02/2022;PRJ-99699;REALIZADO;3;
01/03/2022;PRJ-99699;REALIZADO;3;
01/04/2022;PRJ-99699;REALIZADO;3;
10/02/2022;PRJ-92979;REALIZADO;3;
01/03/2022;PRJ-92979;REALIZADO;3;
01/04/2022;PRJ-92979;REALIZADO;3;
01/05/2022;PRJ-92979;REALIZADO;3;
01/06/2022;PRJ-92979;REALIZADO;3;
01/07/2022;PRJ-92979;REALIZADO;3;
01/08/2022;PRJ-92979;REALIZADO;3;
01/09/2022;PRJ-92979;REALIZADO;3;
01/10/2022;PRJ-92979;REALIZADO;3;
01/11/2022;PRJ-92979;REALIZADO;3;
01/12/2022;PRJ-92979;REALIZADO;3;
01/01/2023;PRJ-92979;REALIZADO;3;
01/02/2023;PRJ-92979;REALIZADO;3;
01/03/2023;PRJ-92979;REALIZADO;3;
01/04/2023;PRJ-92979;REALIZADO;3;
01/05/2023;PRJ-92979;REALIZADO;3;
11/08/2023;PRJ-91937;REALIZADO;3;
01/09/2023;PRJ-91937;REALIZADO;3;
01/10/2023;PRJ-91937;REALIZADO;3;
01/11/2023;PRJ-91937;REALIZADO;3;
01/12/2023;PRJ-91937;REALIZADO;3;
01/01/2024;PRJ-91937;REALIZADO;3;
01/02/2024;PRJ-91937;REALIZADO;3;
01/03/2024;PRJ-91937;REALIZADO;3;
10/07/2023;PRJ-91757;REALIZADO;3;
01/08/2023;PRJ-91757;REALIZADO;3;
01/09/2023;PRJ-91757;REALIZADO;3;
01/10/2023;PRJ-91757;REALIZADO;3;
08/11/2021;PRJ-99382;REALIZADO;3;
01/12/2021;PRJ-99382;REALIZADO;3;
01/01/2022;PRJ-99382;REALIZADO;3;
01/02/2022;PRJ-99382;REALIZADO;3;
01/03/2022;PRJ-99382;REALIZADO;3;
01/04/2022;PRJ-99382;REALIZADO;3;
01/05/2022;PRJ-99382;REALIZADO;3;
01/06/2022;PRJ-99382;REALIZADO;3;
01/07/2022;PRJ-99382;REALIZADO;3;
01/08/2022;PRJ-99382;REALIZADO;3;
01/09/2022;PRJ-99382;REALIZADO;3;
01/10/2022;PRJ-99382;REALIZADO;3;
01/11/2022;PRJ-99382;REALIZADO;3;
01/12/2022;PRJ-99382;REALIZADO;3;
01/01/2023;PRJ-99382;REALIZADO;3;
01/02/2023;PRJ-99382;REALIZADO;3;
01/03/2023;PRJ-99382;REALIZADO;3;
01/04/2023;PRJ-99382;REALIZADO;3;
01/05/2023;PRJ-99382;REALIZADO;3;
01/06/2023;PRJ-99382;REALIZADO;3;
01/07/2023;PRJ-99382;REALIZADO;3;
01/08/2023;PRJ-99382;REALIZADO;3;
01/09/2023;PRJ-99382;REALIZADO;3;
01/10/2023;PRJ-99382;REALIZADO;3;
01/11/2023;PRJ-99382;REALIZADO;3;
01/12/2023;PRJ-99382;REALIZADO;3;
01/01/2024;PRJ-99382;REALIZADO;3;
01/02/2024;PRJ-99382;REALIZADO;3;
01/03/2024;PRJ-99382;REALIZADO;3;
24/07/2023;PRJ-91959;REALIZADO;3;
01/08/2023;PRJ-91959;REALIZADO;3;
01/09/2023;PRJ-91959;REALIZADO;3;
01/10/2023;PRJ-91959;REALIZADO;3;
01/11/2023;PRJ-91959;REALIZADO;3;
01/12/2023;PRJ-91959;REALIZADO;3;
01/01/2024;PRJ-91959;REALIZADO;3;
01/02/2024;PRJ-91959;REALIZADO;3;
01/03/2024;PRJ-91959;REALIZADO;3;
24/06/2022;PRJ-91989;REALIZADO;3;
01/07/2022;PRJ-91989;REALIZADO;3;
01/08/2022;PRJ-91989;REALIZADO;3;
01/09/2022;PRJ-91989;REALIZADO;3;
01/10/2022;PRJ-91989;REALIZADO;3;
01/11/2022;PRJ-91989;REALIZADO;3;
01/12/2022;PRJ-91989;REALIZADO;3;
01/01/2023;PRJ-91989;REALIZADO;3;
01/02/2023;PRJ-91989;REALIZADO;3;
01/03/2023;PRJ-91989;REALIZADO;3;
01/04/2023;PRJ-91989;REALIZADO;3;
01/05/2023;PRJ-91989;REALIZADO;3;
09/06/2020;PRJ-99168;REALIZADO;3;
01/07/2020;PRJ-99168;REALIZADO;3;
01/08/2020;PRJ-99168;REALIZADO;3;
01/09/2020;PRJ-99168;REALIZADO;3;
01/10/2020;PRJ-99168;REALIZADO;3;
01/11/2020;PRJ-99168;REALIZADO;3;
10/07/2020;PRJ-99398;REALIZADO;3;
01/08/2020;PRJ-99398;REALIZADO;3;
01/09/2020;PRJ-99398;REALIZADO;3;
08/04/2022;PRJ-92952;REALIZADO;3;
01/05/2022;PRJ-92952;REALIZADO;3;
01/06/2022;PRJ-92952;REALIZADO;3;
01/07/2022;PRJ-92952;REALIZADO;3;
01/08/2022;PRJ-92952;REALIZADO;3;
01/09/2022;PRJ-92952;REALIZADO;3;
01/10/2022;PRJ-92952;REALIZADO;3;
01/11/2022;PRJ-92952;REALIZADO;3;
01/12/2022;PRJ-92952;REALIZADO;3;
01/01/2023;PRJ-92952;REALIZADO;3;
01/02/2023;PRJ-92952;REALIZADO;3;
01/03/2023;PRJ-92952;REALIZADO;3;
01/04/2023;PRJ-92952;REALIZADO;3;
01/05/2023;PRJ-92952;REALIZADO;3;
01/06/2023;PRJ-92952;REALIZADO;3;
01/07/2023;PRJ-92952;REALIZADO;3;
01/08/2023;PRJ-92952;REALIZADO;3;
01/09/2023;PRJ-92952;REALIZADO;3;
01/10/2023;PRJ-92952;REALIZADO;3;
01/11/2023;PRJ-92952;REALIZADO;3;
13/10/2020;PRJ-99947;REALIZADO;3;
01/11/2020;PRJ-99947;REALIZADO;3;
01/12/2020;PRJ-99947;REALIZADO;3;
01/01/2021;PRJ-99947;REALIZADO;3;
01/02/2021;PRJ-99947;REALIZADO;3;
01/03/2021;PRJ-99947;REALIZADO;3;
01/04/2021;PRJ-99947;REALIZADO;3;
01/05/2021;PRJ-99947;REALIZADO;3;
01/06/2021;PRJ-99947;REALIZADO;3;
01/07/2021;PRJ-99947;REALIZADO;3;
01/08/2021;PRJ-99947;REALIZADO;3;
01/09/2021;PRJ-99947;REALIZADO;3;
01/10/2021;PRJ-99947;REALIZADO;3;
01/11/2021;PRJ-99947;REALIZADO;3;
28/03/2022;PRJ-91439;REALIZADO;3;
01/04/2022;PRJ-91439;REALIZADO;3;
01/05/2022;PRJ-91439;REALIZADO;3;
01/06/2022;PRJ-91439;REALIZADO;3;
01/07/2022;PRJ-91439;REALIZADO;3;
01/08/2022;PRJ-91439;REALIZADO;3;
01/09/2022;PRJ-91439;REALIZADO;3;
01/10/2022;PRJ-91439;REALIZADO;3;
01/11/2022;PRJ-91439;REALIZADO;3;
28/04/2023;PRJ-92349;REALIZADO;3;
01/05/2023;PRJ-92349;REALIZADO;3;
01/06/2023;PRJ-92349;REALIZADO;3;
01/07/2023;PRJ-92349;REALIZADO;3;
01/08/2023;PRJ-92349;REALIZADO;3;
01/09/2023;PRJ-92349;REALIZADO;3;
01/10/2023;PRJ-92349;REALIZADO;3;
31/12/2020;PRJ-92995;REALIZADO;3;
08/12/2023;PRJ-92314;REALIZADO;3;
01/01/2024;PRJ-92314;REALIZADO;3;
01/02/2024;PRJ-92314;REALIZADO;3;
01/03/2024;PRJ-92314;REALIZADO;3;
13/10/2023;PRJ-92183;REALIZADO;2;
20/11/2023;PRJ-92585;REALIZADO;2;
01/12/2023;PRJ-92585;REALIZADO;2;
01/01/2024;PRJ-92585;REALIZADO;2;
01/02/2024;PRJ-92585;REALIZADO;2;
01/03/2024;PRJ-92585;REALIZADO;2;
08/02/2024;PRJ-94172;REALIZADO;2;
01/03/2024;PRJ-94172;REALIZADO;2;
07/02/2020;PRJ-99398;REALIZADO;2;
01/03/2020;PRJ-99398;REALIZADO;2;
01/04/2020;PRJ-99398;REALIZADO;2;
01/05/2020;PRJ-99398;REALIZADO;2;
01/06/2020;PRJ-99398;REALIZADO;2;
26/08/2022;PRJ-91751;REALIZADO;2;
01/09/2022;PRJ-91751;REALIZADO;2;
01/10/2022;PRJ-91751;REALIZADO;2;
01/11/2022;PRJ-91751;REALIZADO;2;
23/03/2023;PRJ-92783;REALIZADO;2;
01/02/2020;PRJ-99719;REALIZADO;4;
01/03/2020;PRJ-99719;REALIZADO;4;
26/12/2022;PRJ-91869;REALIZADO;4;
01/01/2023;PRJ-91869;REALIZADO;4;
01/02/2023;PRJ-91869;REALIZADO;4;
01/03/2023;PRJ-91869;REALIZADO;4;
01/04/2023;PRJ-91869;REALIZADO;4;
01/05/2023;PRJ-91869;REALIZADO;4;
01/06/2023;PRJ-91869;REALIZADO;4;
01/07/2023;PRJ-91869;REALIZADO;4;
01/08/2023;PRJ-91869;REALIZADO;4;
01/09/2023;PRJ-91869;REALIZADO;4;
01/10/2023;PRJ-91869;REALIZADO;4;
01/11/2023;PRJ-91869;REALIZADO;4;
01/12/2023;PRJ-91869;REALIZADO;4;
01/01/2024;PRJ-91869;REALIZADO;4;
01/02/2024;PRJ-91869;REALIZADO;4;
01/03/2024;PRJ-91869;REALIZADO;4;
05/06/2023;PRJ-91672;REALIZADO;4;
01/07/2023;PRJ-91672;REALIZADO;4;
01/08/2023;PRJ-91672;REALIZADO;4;
01/09/2023;PRJ-91672;REALIZADO;4;
01/10/2023;PRJ-91672;REALIZADO;4;
11/09/2023;PRJ-93149;REALIZADO;4;
01/10/2023;PRJ-93149;REALIZADO;4;
01/11/2023;PRJ-93149;REALIZADO;4;
01/12/2023;PRJ-93149;REALIZADO;4;
01/01/2024;PRJ-93149;REALIZADO;4;
